Date,Open,High,Low,Close,Volume,MA50,Volatility,Signal
2025-10-13 00:00:00+07:00,93922.6565692395,93922.6565692395,87192.6875,87192.6875,59.812798,108583.2284375,0.032733883951372,Buy!
2025-10-20 00:00:00+07:00,87390.62777475691,97980.4320464432,86104.01604081372,96693.8203125,80.060081,108241.224375,0.04153311250877681,Buy!
2025-10-27 00:00:00+07:00,97980.4322064485,102829.96875,95308.23860081809,102829.96875,76.65576,108001.65296875,0.043885854272576255,Buy!
2025-11-03 00:00:00+07:00,102730.99970606435,105205.25307085396,98376.31378403465,99959.8359375,64.877534,107736.80515625,0.04430539799498224,Buy!
2025-11-10 00:00:00+07:00,100157.77440625,100157.77440625,95110.2976328125,98970.1328125,42.389055,107452.16328125,0.04431070409213436,Buy!
2025-11-17 00:00:00+07:00,99563.95036582342,100751.59192088294,96792.7867373512,99761.890625,35.977707,107007.50828125,0.043123565107798356,Buy!
2025-11-24 00:00:00+07:00,99662.92481977344,100058.80535530382,96100.0,96100.0,34.876999,106401.69125,0.04295019402888029,Buy!
2025-12-01 00:00:00+07:00,95902.05653911122,97485.57862850832,94417.50458030145,95209.265625,31.57279,105757.75234375,0.042958506670784664,Buy!
2025-12-08 00:00:00+07:00,96600.0,97300.0,93500.0,93700.0,32.227657,105083.628125,0.04284509346124029,Buy!
2025-12-15 00:00:00+07:00,93900.0,96300.0,92000.0,93900.0,24.929862,104411.79953125,0.04242353294948611,Buy!
2025-12-22 00:00:00+07:00,94100.0,95900.0,91000.0,92500.0,31.23978,103722.1975,0.042443454931167995,Buy!
2025-12-29 00:00:00+07:00,92500.0,97000.0,92500.0,95800.0,17.042357,103127.57078125,0.04256571259393895,Buy!
2026-01-05 00:00:00+07:00,95700.0,99900.0,93200.0,97400.0,41.061011,102535.96875,0.042414598449182946,Buy!
2026-01-12 00:00:00+07:00,98000.0,105300.0,97800.0,105300.0,66.596004,102027.371875,0.045802441584044694,Be Carefull!
2026-01-19 00:00:00+07:00,108700.0,108700.0,101000.0,101000.0,63.000362,101557.19828125,0.046694376967905266,Buy!
2026-01-26 00:00:00+07:00,100200.0,107200.0,98000.0,104500.0,64.47533,101177.4778125,0.047100961197692116,Be Carefull!
2026-02-02 00:00:00+07:00,103300.0,105400.0,96700.0,97600.0,65.23541,100709.1859375,0.049458264468536094,Buy!
2026-02-09 00:00:00+07:00,98800.0,99900.0,96300.0,96300.0,44.495578,100243.869375,0.04801545619286209,Buy!
2026-02-23 00:00:00+07:00,96800.0,96800.0,89000.0,92900.0,138.46549,99691.8040625,0.04772009340515486,Buy!
2026-03-02 00:00:00+07:00,90100.0,91500.0,81500.0,81600.0,106.56605,99084.181875,0.05452653495944668,Buy!
2026-03-09 00:00:00+07:00,76000.0,81000.0,75900.0,77000.0,92.327072,98442.5103125,0.05283305778127336,Buy!
