Date,Open,High,Low,Close,Volume,MA50,Volatility,Signal
2025-04-14 00:00:00+07:00,20666.666015625,21791.666015625,20625.0,21208.333984375,213.381936,22420.90921875,0.03326564908406442,Buy!
2025-04-21 00:00:00+07:00,21208.333984375,21416.666015625,19500.0,21416.666015625,168.469872,22415.151640625,0.03282208298658388,Buy!
2025-04-28 00:00:00+07:00,21416.666015625,21416.666015625,21125.0,21250.0,49.920792,22378.7880078125,0.03189132966819133,Buy!
2025-05-05 00:00:00+07:00,21375.0,21708.333984375,21083.333984375,21375.0,93.0957,22327.5001171875,0.031845652646005536,Buy!
2025-05-12 00:00:00+07:00,21291.666015625,22125.0,20625.0,21500.0,208.160604,22275.8334375,0.031667571752102476,Buy!
2025-05-19 00:00:00+07:00,21458.333984375,21750.0,21291.666015625,21333.333984375,115.079196,22225.8334375,0.03165658855871902,Buy!
2025-05-26 00:00:00+07:00,21375.0,22208.333984375,20875.0,21458.333984375,181.731552,22166.666796875,0.03165129962087526,Buy!
2025-06-02 00:00:00+07:00,21333.333984375,22083.333984375,21125.0,21708.333984375,170.0412,22115.8334765625,0.030433199396076867,Buy!
2025-06-09 00:00:00+07:00,21750.0,22583.333984375,21625.0,22000.0,203.287272,22071.666796875,0.029410558279031756,Buy!
2025-06-16 00:00:00+07:00,21958.333984375,22666.666015625,21958.333984375,22500.0,167.178492,22050.0001171875,0.02983835422421126,Be Carefull!
2025-06-23 00:00:00+07:00,22375.0,23150.0,22166.666015625,22850.0,177.896212,22029.5001171875,0.03000615785347905,Be Carefull!
2025-06-30 00:00:00+07:00,22900.0,23650.0,22550.0,23250.0,138.52352,22019.5001171875,0.02971144820861497,Be Carefull!
2025-07-07 00:00:00+07:00,23700.0,26250.0,23400.0,26000.0,312.35974,22069.5001171875,0.03923084648149859,Be Carefull!
2025-07-14 00:00:00+07:00,26200.0,26450.0,25400.0,25900.0,248.51653,22130.0001171875,0.037524486089787534,Be Carefull!
2025-07-21 00:00:00+07:00,26400.0,27000.0,25900.0,26050.0,236.4125,22196.8334375,0.037512104629615926,Be Carefull!
2025-07-28 00:00:00+07:00,26100.0,26850.0,24750.0,25150.0,373.37983,22265.6667578125,0.03825239566789318,Be Carefull!
2025-08-04 00:00:00+07:00,25100.0,28650.0,24950.0,28000.0,613.29405,22399.000078125,0.04488074842526344,Be Carefull!
2025-08-11 00:00:00+07:00,28150.0,29100.0,27800.0,28000.0,418.27107,22524.8333984375,0.04488074842526344,Be Carefull!
2025-08-18 00:00:00+07:00,28300.0,28800.0,26000.0,26000.0,444.2708,22619.8333984375,0.04230379628728712,Be Carefull!
2025-08-25 00:00:00+07:00,26500.0,27850.0,25850.0,27500.0,361.04999,22746.500078125,0.04301334024345205,Be Carefull!
2025-09-01 00:00:00+07:00,27400.0,30100.0,27250.0,28800.0,371.1504,22905.8333984375,0.04301135013266735,Be Carefull!
2025-09-08 00:00:00+07:00,28700.0,30100.0,28000.0,30000.0,455.9359,23078.3333984375,0.04334842927023576,Be Carefull!
2025-09-15 00:00:00+07:00,30250.0,30850.0,28600.0,29250.0,425.90138,23229.16671875,0.04404970838574361,Be Carefull!
2025-09-22 00:00:00+07:00,29250.0,29300.0,28250.0,28550.0,203.28814,23363.5000390625,0.04494104170474337,Be Carefull!
2025-09-29 00:00:00+07:00,28550.0,28900.0,27350.0,27650.0,224.26394,23461.5000390625,0.04612502498081338,Be Carefull!
2025-10-06 00:00:00+07:00,28100.0,29750.0,28100.0,29600.0,293.58232,23604.333359375,0.04751469837828019,Be Carefull!
2025-10-13 00:00:00+07:00,29050.0,29250.0,28000.0,28000.0,311.15593,23723.5000390625,0.05010845422992685,Be Carefull!
2025-10-20 00:00:00+07:00,27900.0,28250.0,26000.0,26400.0,273.39701,23809.0000390625,0.05261665201967913,Be Carefull!
2025-10-27 00:00:00+07:00,26750.0,27550.0,26150.0,26700.0,146.21962,23893.0000390625,0.05261388150533553,Be Carefull!
2025-11-03 00:00:00+07:00,26750.0,26900.0,25950.0,26050.0,172.37241,23982.333359375,0.05311267225762225,Be Carefull!
2025-11-10 00:00:00+07:00,26200.0,27100.0,26100.0,26900.0,167.88244,24085.333359375,0.05336599591876853,Be Carefull!
2025-11-17 00:00:00+07:00,27050.0,28350.0,26900.0,27400.0,178.9818,24187.5000390625,0.053375073292238666,Be Carefull!
2025-11-24 00:00:00+07:00,27400.0,27550.0,26550.0,26550.0,120.21408,24258.5000390625,0.047485772542256534,Be Carefull!
2025-12-01 00:00:00+07:00,26650.0,27450.0,26200.0,27000.0,131.41845,24345.16671875,0.04757629843307744,Be Carefull!
2025-12-08 00:00:00+07:00,26900.0,27100.0,26000.0,26000.0,169.18671,24420.16671875,0.048407282094729165,Be Carefull!
2025-12-15 00:00:00+07:00,26250.0,26950.0,26050.0,26700.0,132.88253,24506.66671875,0.04798110375619507,Be Carefull!
2025-12-22 00:00:00+07:00,26700.0,27700.0,26250.0,26900.0,264.16476,24601.3333984375,0.040560637315290776,Be Carefull!
2025-12-29 00:00:00+07:00,27000.0,27000.0,26350.0,26400.0,64.78734,24703.500078125,0.0407437637526412,Be Carefull!
2026-01-05 00:00:00+07:00,26400.0,26800.0,25350.0,26200.0,225.46271,24785.8333984375,0.037393295498833815,Be Carefull!
2026-01-12 00:00:00+07:00,26350.0,28250.0,26350.0,27600.0,309.55093,24895.3333984375,0.03706452741677152,Be Carefull!
2026-01-19 00:00:00+07:00,27900.0,28200.0,26650.0,26750.0,176.91266,24986.16671875,0.0360121252793273,Be Carefull!
2026-01-26 00:00:00+07:00,26750.0,27500.0,26150.0,26800.0,173.16555,25087.16671875,0.034476719705642055,Be Carefull!
2026-02-02 00:00:00+07:00,26800.0,28600.0,26250.0,26800.0,326.01189,25182.3333984375,0.03416762034228536,Be Carefull!
2026-02-09 00:00:00+07:00,27050.0,27300.0,26400.0,26850.0,135.12155,25252.66671875,0.033853609595773944,Be Carefull!
2026-02-23 00:00:00+07:00,27100.0,29700.0,27100.0,28800.0,378.84365,25361.16671875,0.03701995583763859,Be Carefull!
2026-03-02 00:00:00+07:00,28200.0,29250.0,26800.0,27250.0,317.5825,25447.0000390625,0.03543459316527633,Be Carefull!
2026-03-09 00:00:00+07:00,25500.0,27650.0,25350.0,26650.0,368.348755,25527.5000390625,0.03371283804436157,Be Carefull!
